curso,regime,entry_id,fora_do_escopo,confiante,aceito,primario,vazio,rota,passada,pred,win_slug,s1,s2,margem,razao,share_score,n_pos,n_cand,frase,exact_hits,max_tok_frase,tok_frase_doador,origem,doador,peso_doador,n_topic_tokens,n_overlap,cobertura,n_alias,pred_frase,pred_exact_hits,pred_max_tok_frase,pred_tok_frase_doador,pred_origem,pred_doador,pred_peso_doador,pred_n_topic_tokens,pred_n_overlap,pred_cobertura,pred_n_alias,pred_score,unidade,n_mat_unid,n_iguais,share_unid,reasons
IA,cru,agrupamento-hierarquico-exemplo-1,0,1,0,0,0,1a,1a,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,8.9664,0.107712,8.858688,0.012012847965738758,0.9765379950650329,3,5,1,4,5,5,alias,markdown_headings_text,4.4,12,6,0.5,8,1,4,5,5,alias,markdown_headings_text,4.4,12,6,0.5,8,8.9664,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,38,0.9743589743589743,winner_score=8.97
IA,cru,agrupamento-hierarquico-exemplo-2-use-o-dataset-da-planta-iris,0,1,0,0,0,1a,1a,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,15.7724,0.107712,15.664688,0.006829144581674318,0.9865257460927767,3,5,1,7,7,5,alias,markdown_headings_text,4.4,12,6,0.5,8,1,7,7,5,alias,markdown_headings_text,4.4,12,6,0.5,8,15.7724,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,38,0.9743589743589743,winner_score=15.77
IA,produto,caracteristicas-dos-dados,0,1,1,1,0,1a,1a,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,16.131999999999998,0.9072,15.224799999999998,0.056236052566327806,0.934937788270553,4,5,1,6,3,3,alias,markdown_headings_text,4.4,21,9,0.42857142857142855,17,1,6,3,3,alias,markdown_headings_text,4.4,21,9,0.42857142857142855,17,16.131999999999998,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,6,0.15384615384615385,winner_score=16.13
IA,produto,introducao-a-ml,0,1,1,1,0,1a,1a,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,40.468,12.543999999999997,27.924000000000007,0.3099733122467134,0.5912595739985581,5,5,1,17,3,2,alias,markdown_headings_text,4.4,21,13,0.6190476190476191,17,1,17,3,2,alias,markdown_headings_text,4.4,21,13,0.6190476190476191,17,40.468,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,6,0.15384615384615385,winner_score=40.47
IA,produto,analise-exploratoria-de-dados-exemplo-1,0,1,1,1,0,1a,1a,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,19.266,0.107712,19.158288,0.00559078168794768,0.9944403013733248,2,5,1,8,4,4,alias,markdown_headings_text,4.4,21,5,0.23809523809523808,17,1,8,4,4,alias,markdown_headings_text,4.4,21,5,0.23809523809523808,17,19.266,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,6,0.15384615384615385,winner_score=19.27
IA,produto,analise-exploratoria-dos-dados-exemplo-2,0,1,1,1,0,1a,1a,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,23.12,1.1520000000000001,21.968,0.04982698961937717,0.9483294962631224,3,5,1,10,4,4,alias,markdown_headings_text,4.4,21,5,0.23809523809523808,17,1,10,4,4,alias,markdown_headings_text,4.4,21,5,0.23809523809523808,17,23.12,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,6,0.15384615384615385,winner_score=23.12
IA,produto,algoritmo-de-classificacao-k-nn,0,1,1,1,0,2a-propagado,2a,modelos-preditivos,modelos-preditivos,45.882000000000005,20.362799999999993,25.519200000000012,0.4438080292925328,0.588401918752983,4,5,1,21,2,2,alias,markdown_headings_text,4.4,32,8,0.25,27,1,21,2,2,alias,markdown_headings_text,4.4,32,8,0.25,27,45.882000000000005,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=45.88|propagado-headings
IA,produto,exemplo-com-k-nn,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,10.659999999999998,0.107712,10.552287999999999,0.010104315196998125,0.9899967606860214,2,5,1,5,2,2,alias,markdown_headings_text,4.4,19,0,0.0,14,1,5,2,2,alias,markdown_headings_text,4.4,19,0,0.0,14,10.659999999999998,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=10.66
IA,produto,exemplo-2-k-nn-com-iriscsv-mais-completo,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,10.659999999999998,0.107712,10.552287999999999,0.010104315196998125,0.9899967606860214,2,5,1,5,2,2,alias,markdown_headings_text,4.4,19,0,0.0,14,1,5,2,2,alias,markdown_headings_text,4.4,19,0,0.0,14,10.659999999999998,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=10.66
IA,produto,exemplo-de-programa-com-k-nn-em-java,0,0,0,0,0,1a,1a,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,12.099999999999998,10.659999999999998,1.4399999999999995,0.8809917355371901,0.5291303301353454,3,5,1,5,1,1,alias,markdown_headings_text,4.4,21,3,0.14285714285714285,17,1,5,1,1,alias,markdown_headings_text,4.4,21,3,0.14285714285714285,17,12.099999999999998,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,6,0.15384615384615385,winner_score=12.10|ambiguous
IA,produto,artigo-usando-k-nn-em-texto,0,1,1,1,0,2a-propagado,2a,modelos-preditivos,modelos-preditivos,14.081999999999995,3.9640000000000004,10.117999999999995,0.2814941059508594,0.6344615051903113,4,5,1,9,2,2,alias,title_text,3.8,32,9,0.28125,27,1,9,2,2,alias,title_text,3.8,32,9,0.28125,27,14.081999999999995,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=14.08|propagado-headings
IA,produto,k-nn-para-classificacao-exemplo-cardio,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,21.57,0.107712,21.462288,0.004993602225312935,0.9950312099358087,2,5,1,10,2,1,alias,markdown_headings_text,4.4,19,1,0.05263157894736842,14,1,10,2,1,alias,markdown_headings_text,4.4,19,1,0.05263157894736842,14,21.57,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=21.57
IA,produto,k-nn-para-regressao-exemplo-imc,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,21.57,0.9072,20.6628,0.04205841446453407,0.9596391009556351,2,5,1,10,2,1,alias,markdown_headings_text,4.4,19,1,0.05263157894736842,14,1,10,2,1,alias,markdown_headings_text,4.4,19,1,0.05263157894736842,14,21.57,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=21.57
IA,produto,introducao-a-redes-neurais,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,6.981999999999999,1.2959999999999998,5.686,0.18562016614150673,0.6754246797972372,4,5,1,4,3,3,alias,markdown_lead_text,2.8,19,6,0.3157894736842105,14,1,4,3,3,alias,markdown_lead_text,2.8,19,6,0.3157894736842105,14,6.981999999999999,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=6.98
IA,produto,rede-perceptron,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,36.84400000000001,8.246,28.598000000000006,0.22380848984909343,0.7272307532945267,5,5,1,17,3,3,alias,markdown_headings_text,4.4,19,12,0.631578947368421,14,1,17,3,3,alias,markdown_headings_text,4.4,19,12,0.631578947368421,14,36.84400000000001,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=36.84
IA,produto,rede-perceptron-classificacao-de-cliente,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,22.76,2.162,20.598000000000003,0.09499121265377855,0.9132493379343553,2,5,1,10,2,1,alias,markdown_headings_text,4.4,19,3,0.15789473684210525,14,1,10,2,1,alias,markdown_headings_text,4.4,19,3,0.15789473684210525,14,22.76,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=22.76
IA,produto,rede-perceptron-classificacao-planta-iris,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,22.76,2.342,20.418000000000003,0.10289982425307556,0.9067006613018883,2,5,1,10,2,1,alias,markdown_headings_text,4.4,19,3,0.15789473684210525,14,1,10,2,1,alias,markdown_headings_text,4.4,19,3,0.15789473684210525,14,22.76,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=22.76
IA,produto,rede-perceptron-exemplo-atualizado,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,11.919999999999998,2.702,9.217999999999998,0.22667785234899332,0.8092486804901549,3,5,1,5,2,2,alias,markdown_headings_text,4.4,19,2,0.10526315789473684,14,1,5,2,2,alias,markdown_headings_text,4.4,19,2,0.10526315789473684,14,11.919999999999998,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=11.92
IA,produto,rede-perceptron-or-em-python,0,1,1,1,0,2a-propagado,2a,modelos-preditivos,modelos-preditivos,22.054000000000002,4.458,17.596000000000004,0.20214020132402286,0.8318497284248643,2,5,1,11,2,2,alias,markdown_headings_text,4.4,32,5,0.15625,27,1,11,2,2,alias,markdown_headings_text,4.4,32,5,0.15625,27,22.054000000000002,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=22.05|propagado-headings
IA,produto,rede-perceptron-reconhecendo-letras,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,11.919999999999998,2.162,9.758,0.1813758389261745,0.8464706717795768,2,5,1,5,2,2,alias,markdown_headings_text,4.4,19,2,0.10526315789473684,14,1,5,2,2,alias,markdown_headings_text,4.4,19,2,0.10526315789473684,14,11.919999999999998,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=11.92
IA,produto,exercicio-2-solucao-com-rede-perceptron-atualizado,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,11.919999999999998,2.162,9.758,0.1813758389261745,0.8464706717795768,2,5,1,5,2,2,alias,markdown_headings_text,4.4,19,2,0.10526315789473684,14,1,5,2,2,alias,markdown_headings_text,4.4,19,2,0.10526315789473684,14,11.919999999999998,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=11.92
IA,produto,mlp,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,25.052000000000003,4.144,20.908,0.16541593485550055,0.7721327037589535,4,5,1,12,3,2,alias,markdown_headings_text,4.4,19,13,0.6842105263157895,14,1,12,3,2,alias,markdown_headings_text,4.4,19,13,0.6842105263157895,14,25.052000000000003,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=25.05
IA,produto,mlp-xoripynb,0,0,0,0,1,vazio-empate-exato,1a,,introducao-ao-aprendizado-de-maquina,0.107712,0.107712,0.0,1.0,0.5,2,5,0,0,0,0,,,0.0,21,1,0.047619047619047616,17,0,0,0,0,,,0.0,0,0,0.0,0,0.0,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,1,0.02564102564102564,empate-exato 2x score=0.11
IA,produto,mlp-classificacao-iris-atualizado,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,19.445999999999998,5.72,13.725999999999999,0.29414789673968944,0.7384818702435023,3,5,1,8,2,1,alias,markdown_headings_text,4.4,19,6,0.3157894736842105,14,1,8,2,1,alias,markdown_headings_text,4.4,19,6,0.3157894736842105,14,19.445999999999998,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=19.45
IA,produto,mlp-regressao-cardio,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,11.919999999999998,1.0368,10.883199999999999,0.08697986577181209,0.9199802420350705,2,5,1,5,1,1,alias,markdown_headings_text,4.4,19,2,0.10526315789473684,14,1,5,1,1,alias,markdown_headings_text,4.4,19,2,0.10526315789473684,14,11.919999999999998,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=11.92
IA,produto,rede-perceptron-e-equacao-de-reta,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,8.852,1.0368,7.815200000000001,0.11712607320379574,0.8951541137448427,2,5,1,4,2,2,alias,title_text,3.8,19,5,0.2631578947368421,14,1,4,2,2,alias,title_text,3.8,19,5,0.2631578947368421,14,8.852,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=8.85
IA,produto,xor-backpropagation-em-python,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,12.099999999999998,2.342,9.757999999999997,0.1935537190082645,0.8316315814361136,3,5,1,5,1,1,alias,markdown_headings_text,4.4,19,3,0.15789473684210525,14,1,5,1,1,alias,markdown_headings_text,4.4,19,3,0.15789473684210525,14,12.099999999999998,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=12.10
IA,produto,mlp-classificacao-inadimplencia-normalizacao-e-gridsearchcv,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,19.266,4.458,14.807999999999998,0.23139208969168487,0.778084714548803,3,5,1,8,2,1,alias,markdown_headings_text,4.4,19,5,0.2631578947368421,14,1,8,2,1,alias,markdown_headings_text,4.4,19,5,0.2631578947368421,14,19.266,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=19.27
IA,produto,como-analisar-resultados-acc-pr-re-e-f1,0,1,1,1,0,1a,1a,metricas-de-avaliacao,metricas-de-avaliacao,20.380000000000003,8.966000000000001,11.414000000000001,0.43994111874386654,0.4987763093489966,4,5,1,8,3,1,alias,markdown_headings_text,4.4,10,8,0.8,6,1,8,3,1,alias,markdown_headings_text,4.4,10,8,0.8,6,20.380000000000003,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,1,0.02564102564102564,winner_score=20.38
IA,produto,arvores-de-decisao,0,1,1,1,0,2a-propagado,2a,modelos-preditivos,modelos-preditivos,42.748000000000005,20.641199999999994,22.10680000000001,0.482857677552166,0.5627165408228815,5,5,1,19,3,1,alias,markdown_headings_text,4.4,32,12,0.375,27,1,19,3,1,alias,markdown_headings_text,4.4,32,12,0.375,27,42.748000000000005,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=42.75|propagado-headings
IA,produto,exemplo-1-arvores-de-decisao-classificacao-planta-iris,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,29.746,16.1328,13.613199999999999,0.5423519128622336,0.5061977142312588,4,5,1,13,3,1,alias,markdown_headings_text,4.4,32,4,0.125,27,1,13,3,1,alias,markdown_headings_text,4.4,32,4,0.125,27,29.746,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=29.75
IA,produto,exemplo-2-arvores-de-decisao-regressao-diabetes,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,36.732,16.1328,20.5992,0.439202874877491,0.5982477458379338,4,5,1,16,3,1,alias,markdown_headings_text,4.4,32,5,0.15625,27,1,16,3,1,alias,markdown_headings_text,4.4,32,5,0.15625,27,36.732,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=36.73
IA,produto,exemplo-complementar-classificacao-com-arvores-de-decisao,0,1,1,1,0,1a,1a,modelos-preditivos,modelos-preditivos,29.746,12.275999999999998,17.47,0.4126941437504202,0.6929083234721355,3,5,1,13,3,1,alias,markdown_headings_text,4.4,32,4,0.125,27,1,13,3,1,alias,markdown_headings_text,4.4,32,4,0.125,27,29.746,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,24,0.6153846153846154,winner_score=29.75
IA,produto,aula-sobre-agrupamento-parte-1-particional,0,1,1,1,0,1a,1a,modelos-descritivos,modelos-descritivos,24.448000000000004,21.26319999999999,3.1848000000000134,0.8697316753926696,0.3854862411937965,5,5,1,12,2,1,alias,markdown_headings_text,4.4,11,6,0.5454545454545454,8,1,12,2,1,alias,markdown_headings_text,4.4,11,6,0.5454545454545454,8,24.448000000000004,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,7,0.1794871794871795,winner_score=24.45
IA,produto,agrupamento-usando-k-means-exemplo-1-ipynb,0,1,1,1,0,1a,1a,modelos-descritivos,modelos-descritivos,22.76,5.3580000000000005,17.402,0.23541300527240774,0.6963713301598057,4,5,1,10,2,1,alias,markdown_headings_text,4.4,11,3,0.2727272727272727,8,1,10,2,1,alias,markdown_headings_text,4.4,11,3,0.2727272727272727,8,22.76,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,7,0.1794871794871795,winner_score=22.76
IA,produto,agrupamento-usando-k-means-exemplo-2-ipynb,0,1,1,1,0,1a,1a,modelos-descritivos,modelos-descritivos,22.580000000000002,16.3128,6.2672000000000025,0.7224446412754649,0.47718070313358524,3,5,1,10,2,1,alias,markdown_headings_text,4.4,11,2,0.18181818181818182,8,1,10,2,1,alias,markdown_headings_text,4.4,11,2,0.18181818181818182,8,22.580000000000002,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,7,0.1794871794871795,winner_score=22.58
IA,produto,artigo-usando-agrupamento,0,1,1,1,0,1a,1a,modelos-descritivos,modelos-descritivos,11.509999999999996,8.606,2.9039999999999964,0.7476976542137275,0.48210635659953754,5,5,1,6,1,1,alias,title_text,3.8,11,2,0.18181818181818182,8,1,6,1,1,alias,title_text,3.8,11,2,0.18181818181818182,8,11.509999999999996,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,7,0.1794871794871795,winner_score=11.51
IA,produto,survey-on-clustering,0,1,1,1,0,1a,1a,modelos-descritivos,modelos-descritivos,12.821999999999997,2.162,10.659999999999997,0.16861644049290286,0.7516883969608854,4,5,1,6,2,1,alias,markdown_headings_text,4.4,11,2,0.18181818181818182,8,1,6,2,1,alias,markdown_headings_text,4.4,11,2,0.18181818181818182,8,12.821999999999997,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,7,0.1794871794871795,winner_score=12.82
IA,produto,aula-sobre-agrupamento-parte-2-hierarquico,0,0,0,0,0,1a,1a,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,21.08359999999999,20.348799999999997,0.7347999999999928,0.9651482668993914,0.3636174740585639,5,5,1,14,5,3,alias,markdown_headings_text,4.4,21,12,0.5714285714285714,17,1,14,5,3,alias,markdown_headings_text,4.4,21,12,0.5714285714285714,17,21.08359999999999,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,6,0.15384615384615385,winner_score=21.08|ambiguous
IA,produto,agrupamento-hierarquico-exemplo-1,0,1,1,1,0,1a,1a,modelos-descritivos,modelos-descritivos,26.3188,16.313200000000002,10.005599999999998,0.6198306913689074,0.5064619174075357,4,5,1,14,2,1,alias,markdown_headings_text,4.4,11,3,0.2727272727272727,8,1,14,2,1,alias,markdown_headings_text,4.4,11,3,0.2727272727272727,8,26.3188,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,7,0.1794871794871795,winner_score=26.32
IA,produto,agrupamento-hierarquico-exemplo-2-use-o-dataset-da-planta-iris,0,1,1,1,0,1a,1a,modelos-descritivos,modelos-descritivos,26.3188,23.1192,3.1996,0.878429107710078,0.4478118832096916,4,5,1,14,2,1,alias,markdown_headings_text,4.4,11,3,0.2727272727272727,8,1,14,2,1,alias,markdown_headings_text,4.4,11,3,0.2727272727272727,8,26.3188,unidade-de-aprendizagem-05-aprendizado-de-maquina,39,7,0.1794871794871795,winner_score=26.32
ES2,cru,revisaoarquiteturapadroes,0,1,0,0,1,vazio-revisao-sem-assunto-dominante,1a,,camadas,4.84,3.864,0.976,0.7983471074380165,0.19771756154179698,10,10,1,2,1,1,label,markdown_lead_text,2.8,1,1,1.0,1,0,0,0,0,,,0.0,0,0,0.0,0,0.0,unidade-01-arquitetura-de-software,15,3,0.2,revisao-sem-assunto-dominante (winner_score=4.84 < 7.0)
ES2,cru,servicos,0,1,1,1,0,1a,1a,orientada-a-servicos,orientada-a-servicos,10.4,2.98,7.42,0.2865384615384615,0.6512794776105346,9,10,1,4,3,3,label,markdown_headings_text,4.4,2,2,1.0,1,1,4,3,3,label,markdown_headings_text,4.4,2,2,1.0,1,10.4,unidade-01-arquitetura-de-software,15,1,0.06666666666666667,winner_score=10.40
ES2,cru,web,0,0,1,1,0,1a,1a,cliente-servidor,cliente-servidor,10.18,9.0864,1.0936000000000003,0.8925736738703339,0.32597975604489693,10,10,1,3,2,2,label,markdown_headings_text,4.4,2,2,1.0,1,1,3,2,2,label,markdown_headings_text,4.4,2,2,1.0,1,10.18,unidade-01-arquitetura-de-software,15,2,0.13333333333333333,winner_score=10.18|ambiguous
ES2,cru,microsservicos,0,1,0,0,0,2a-rotulo,2a,estilos-e-padroes-arquiteturais,estilos-e-padroes-arquiteturais,2.962,2.162,0.8000000000000003,0.7299122214719783,0.3343147966997635,10,10,1,1,1,1,alias,markdown_text,1.1,3,3,1.0,3,1,1,1,1,alias,markdown_text,1.1,3,3,1.0,3,2.962,unidade-01-arquitetura-de-software,15,4,0.26666666666666666,winner_score=2.96|rotulo-decomposto
ES2,cru,roteiro1-introducao,0,1,1,0,0,1a,1a,orientada-a-microsservicos,orientada-a-microsservicos,8.286399999999999,1.3536,6.9327999999999985,0.16335199845530027,0.7884065899404008,8,10,1,4,6,6,alias,markdown_headings_text,4.4,3,2,0.6666666666666666,2,1,4,6,6,alias,markdown_headings_text,4.4,3,2,0.6666666666666666,2,8.286399999999999,unidade-01-arquitetura-de-software,15,1,0.06666666666666667,winner_score=8.29
ES2,cru,roteiro1,0,0,0,0,1,vazio-empate-exato,1a,,camadas,0.01723392,0.01723392,0.0,1.0,0.2,5,10,0,0,0,0,,,0.0,1,0,0.0,1,0,0,0,0,,,0.0,0,0,0.0,0,0.0,unidade-01-arquitetura-de-software,15,3,0.2,empate-exato 5x score=0.02
ES2,cru,devops,0,1,0,0,0,1a,1a,integracao-continua-ci,integracao-continua-ci,10.14,1.3247999999999998,8.8152,0.13065088757396445,0.6534736649339691,7,7,1,3,3,3,label,markdown_headings_text,4.4,2,2,1.0,1,1,3,3,3,label,markdown_headings_text,4.4,2,2,1.0,1,10.14,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,20,1,0.05,winner_score=10.14
ES2,cru,kubernetes,0,0,0,0,1,vazio-empate-exato,1a,,gerenciamento-da-configuracao,0.107712,0.107712,0.0,1.0,0.25,4,7,0,0,0,0,,,0.0,4,1,0.25,3,0,0,0,0,,,0.0,0,0,0.0,0,0.0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,20,3,0.15,empate-exato 4x score=0.11
ES2,cru,microsservicos5,0,1,1,0,0,2a-propagado,2a,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,40.698800000000006,2.162,38.53680000000001,0.05312195936980942,0.9017041692130775,6,7,1,21,1,1,alias,markdown_headings_text,4.4,36,10,0.2777777777777778,38,1,21,1,1,alias,markdown_headings_text,4.4,36,10,0.2777777777777778,38,40.698800000000006,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,20,13,0.65,winner_score=40.70|propagado-headings
ES2,cru,microsservicos2,0,1,1,1,0,1a,1a,estudo-de-caso-arquitetura-orientada-a-microsservicos,estudo-de-caso-arquitetura-orientada-a-microsservicos,2.162,1.512,0.6499999999999999,0.6993524514338576,0.32281179115786435,10,10,1,1,1,1,alias,markdown_text,1.1,3,2,0.6666666666666666,4,1,1,1,1,alias,markdown_text,1.1,3,2,0.6666666666666666,4,2.162,unidade-01-arquitetura-de-software,15,4,0.26666666666666666,winner_score=2.16
ES2,cru,microsservicos3,0,1,1,1,0,1a,1a,estudo-de-caso-arquitetura-orientada-a-microsservicos,estudo-de-caso-arquitetura-orientada-a-microsservicos,7.056,0.9072,6.1488,0.12857142857142856,0.8320541208753888,8,10,1,3,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,2,1,3,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,2,7.056,unidade-01-arquitetura-de-software,15,4,0.26666666666666666,winner_score=7.06
